Unidades territoriales;Indicadores de renta media;Periodo;Total
4102901008 Castilleja de la Cuesta sección 01008;Renta media por hogar;2017;20.534
4102901008 Castilleja de la Cuesta sección 01008;Renta media por hogar;2016;19.823
4102901008 Castilleja de la Cuesta sección 01008;Renta media por hogar;2015;19.794
4102901009 Castilleja de la Cuesta sección 01009;Renta media por persona ;2017;9.071
4102901009 Castilleja de la Cuesta sección 01009;Renta media por persona ;2016;9.063
4102901009 Castilleja de la Cuesta sección 01009;Renta media por persona ;2015;8.831
4102901009 Castilleja de la Cuesta sección 01009;Renta media por hogar;2017;23.711
4102901009 Castilleja de la Cuesta sección 01009;Renta media por hogar;2016;23.785
4102901009 Castilleja de la Cuesta sección 01009;Renta media por hogar;2015;23.579
4102901010 Castilleja de la Cuesta sección 01010;Renta media por persona ;2017;10.335
4102901010 Castilleja de la Cuesta sección 01010;Renta media por persona ;2016;10.325
4102901010 Castilleja de la Cuesta sección 01010;Renta media por persona ;2015;9.853
4102901010 Castilleja de la Cuesta sección 01010;Renta media por hogar;2017;31.811
4102901010 Castilleja de la Cuesta sección 01010;Renta media por hogar;2016;31.883
4102901010 Castilleja de la Cuesta sección 01010;Renta media por hogar;2015;30.452
4102901011 Castilleja de la Cuesta sección 01011;Renta media por persona ;2017;10.909
4102901011 Castilleja de la Cuesta sección 01011;Renta media por persona ;2016;10.646
4102901011 Castilleja de la Cuesta sección 01011;Renta media por persona ;2015;10.564
4102901011 Castilleja de la Cuesta sección 01011;Renta media por hogar;2017;31.717
4102901011 Castilleja de la Cuesta sección 01011;Renta media por hogar;2016;31.356
4102901011 Castilleja de la Cuesta sección 01011;Renta media por hogar;2015;31.412
4102901012 Castilleja de la Cuesta sección 01012;Renta media por persona ;2017;12.678
4102901012 Castilleja de la Cuesta sección 01012;Renta media por persona ;2016;12.498
4102901012 Castilleja de la Cuesta sección 01012;Renta media por persona ;2015;12.223
4102901012 Castilleja de la Cuesta sección 01012;Renta media por hogar;2017;40.962
4102901012 Castilleja de la Cuesta sección 01012;Renta media por hogar;2016;40.703
4102901012 Castilleja de la Cuesta sección 01012;Renta media por hogar;2015;39.105
41030 Castilleja del Campo;Renta media por persona ;2017;8.918
41030 Castilleja del Campo;Renta media por persona ;2016;8.441
41030 Castilleja del Campo;Renta media por persona ;2015;8.376
41030 Castilleja del Campo;Renta media por hogar;2017;23.504
41030 Castilleja del Campo;Renta media por hogar;2016;22.498
41030 Castilleja del Campo;Renta media por hogar;2015;22.288
4103001 Castilleja del Campo distrito 01;Renta media por persona ;2017;8.918
4103001 Castilleja del Campo distrito 01;Renta media por persona ;2016;8.441
4103001 Castilleja del Campo distrito 01;Renta media por persona ;2015;8.376
4103001 Castilleja del Campo distrito 01;Renta media por hogar;2017;23.504
4103001 Castilleja del Campo distrito 01;Renta media por hogar;2016;22.498
4103001 Castilleja del Campo distrito 01;Renta media por hogar;2015;22.288
4103001001 Castilleja del Campo sección 01001;Renta media por persona ;2017;8.918
4103001001 Castilleja del Campo sección 01001;Renta media por persona ;2016;8.441
4103001001 Castilleja del Campo sección 01001;Renta media por persona ;2015;8.376
4103001001 Castilleja del Campo sección 01001;Renta media por hogar;2017;23.504
4103001001 Castilleja del Campo sección 01001;Renta media por hogar;2016;22.498
4103001001 Castilleja del Campo sección 01001;Renta media por hogar;2015;22.288
41031 Castillo de las Guardas, El;Renta media por persona ;2017;8.370
41031 Castillo de las Guardas, El;Renta media por persona ;2016;8.250
41031 Castillo de las Guardas, El;Renta media por persona ;2015;7.910
41031 Castillo de las Guardas, El;Renta media por hogar;2017;19.237
41031 Castillo de las Guardas, El;Renta media por hogar;2016;19.329
41031 Castillo de las Guardas, El;Renta media por hogar;2015;18.579
4103101 Castillo de las Guardas, El distrito 01;Renta media por persona ;2017;8.370
4103101 Castillo de las Guardas, El distrito 01;Renta media por persona ;2016;8.250
4103101 Castillo de las Guardas, El distrito 01;Renta media por persona ;2015;7.910
4103101 Castillo de las Guardas, El distrito 01;Renta media por hogar;2017;19.237
4103101 Castillo de las Guardas, El distrito 01;Renta media por hogar;2016;19.329
4103101 Castillo de las Guardas, El distrito 01;Renta media por hogar;2015;18.579
4103101001 Castillo de las Guardas, El sección 01001;Renta media por persona ;2017;8.370
4103101001 Castillo de las Guardas, El sección 01001;Renta media por persona ;2016;8.250
4103101001 Castillo de las Guardas, El sección 01001;Renta media por persona ;2015;7.910
4103101001 Castillo de las Guardas, El sección 01001;Renta media por hogar;2017;19.237
4103101001 Castillo de las Guardas, El sección 01001;Renta media por hogar;2016;19.329
4103101001 Castillo de las Guardas, El sección 01001;Renta media por hogar;2015;18.579
41032 Cazalla de la Sierra;Renta media por persona ;2017;7.995
41032 Cazalla de la Sierra;Renta media por persona ;2016;7.789
41032 Cazalla de la Sierra;Renta media por persona ;2015;7.734
41032 Cazalla de la Sierra;Renta media por hogar;2017;20.449
41032 Cazalla de la Sierra;Renta media por hogar;2016;20.294
41032 Cazalla de la Sierra;Renta media por hogar;2015;20.129
4103201 Cazalla de la Sierra distrito 01;Renta media por persona ;2017;8.292
4103201 Cazalla de la Sierra distrito 01;Renta media por persona ;2016;7.910
4103201 Cazalla de la Sierra distrito 01;Renta media por persona ;2015;8.102
4103201 Cazalla de la Sierra distrito 01;Renta media por hogar;2017;20.038
4103201 Cazalla de la Sierra distrito 01;Renta media por hogar;2016;19.612
4103201 Cazalla de la Sierra distrito 01;Renta media por hogar;2015;20.061
4103201001 Cazalla de la Sierra sección 01001;Renta media por persona ;2017;8.186
4103201001 Cazalla de la Sierra sección 01001;Renta media por persona ;2016;7.949
4103201001 Cazalla de la Sierra sección 01001;Renta media por persona ;2015;8.007
4103201001 Cazalla de la Sierra sección 01001;Renta media por hogar;2017;19.776
4103201001 Cazalla de la Sierra sección 01001;Renta media por hogar;2016;19.552
4103201001 Cazalla de la Sierra sección 01001;Renta media por hogar;2015;19.815
4103201003 Cazalla de la Sierra sección 01003;Renta media por persona ;2017;8.434
4103201003 Cazalla de la Sierra sección 01003;Renta media por persona ;2016;7.859
4103201003 Cazalla de la Sierra sección 01003;Renta media por persona ;2015;8.229
4103201003 Cazalla de la Sierra sección 01003;Renta media por hogar;2017;20.385
4103201003 Cazalla de la Sierra sección 01003;Renta media por hogar;2016;19.691
4103201003 Cazalla de la Sierra sección 01003;Renta media por hogar;2015;20.390
4103202 Cazalla de la Sierra distrito 02;Renta media por persona ;2017;7.785
4103202 Cazalla de la Sierra distrito 02;Renta media por persona ;2016;7.700
4103202 Cazalla de la Sierra distrito 02;Renta media por persona ;2015;7.465
4103202 Cazalla de la Sierra distrito 02;Renta media por hogar;2017;20.769
4103202 Cazalla de la Sierra distrito 02;Renta media por hogar;2016;20.835
4103202 Cazalla de la Sierra distrito 02;Renta media por hogar;2015;20.183
4103202001 Cazalla de la Sierra sección 02001;Renta media por persona ;2017;8.120
4103202001 Cazalla de la Sierra sección 02001;Renta media por persona ;2016;7.929
4103202001 Cazalla de la Sierra sección 02001;Renta media por persona ;2015;7.769
4103202001 Cazalla de la Sierra sección 02001;Renta media por hogar;2017;20.022
4103202001 Cazalla de la Sierra sección 02001;Renta media por hogar;2016;19.842
4103202001 Cazalla de la Sierra sección 02001;Renta media por hogar;2015;19.487
4103202002 Cazalla de la Sierra sección 02002;Renta media por persona ;2017;7.595
4103202002 Cazalla de la Sierra sección 02002;Renta media por persona ;2016;7.570
4103202002 Cazalla de la Sierra sección 02002;Renta media por persona ;2015;7.289
4103202002 Cazalla de la Sierra sección 02002;Renta media por hogar;2017;21.248
4103202002 Cazalla de la Sierra sección 02002;Renta media por hogar;2016;21.477
4103202002 Cazalla de la Sierra sección 02002;Renta media por hogar;2015;20.641
41033 Constantina;Renta media por persona ;2017;7.710
41033 Constantina;Renta media por persona ;2016;7.475
41033 Constantina;Renta media por persona ;2015;7.329
41033 Constantina;Renta media por hogar;2017;19.452
41033 Constantina;Renta media por hogar;2016;18.955
41033 Constantina;Renta media por hogar;2015;18.745
4103301 Constantina distrito 01;Renta media por persona ;2017;7.945
4103301 Constantina distrito 01;Renta media por persona ;2016;7.650
4103301 Constantina distrito 01;Renta media por persona ;2015;7.302
4103301 Constantina distrito 01;Renta media por hogar;2017;20.418
4103301 Constantina distrito 01;Renta media por hogar;2016;19.784
4103301 Constantina distrito 01;Renta media por hogar;2015;19.211
4103301001 Constantina sección 01001;Renta media por persona ;2017;7.516
4103301001 Constantina sección 01001;Renta media por persona ;2016;7.281
4103301001 Constantina sección 01001;Renta media por persona ;2015;6.989
4103301001 Constantina sección 01001;Renta media por hogar;2017;20.211
4103301001 Constantina sección 01001;Renta media por hogar;2016;19.766
4103301001 Constantina sección 01001;Renta media por hogar;2015;19.283
4103301002 Constantina sección 01002;Renta media por persona ;2017;8.903
4103301002 Constantina sección 01002;Renta media por persona ;2016;8.501
4103301002 Constantina sección 01002;Renta media por persona ;2015;8.029
4103301002 Constantina sección 01002;Renta media por hogar;2017;20.819
4103301002 Constantina sección 01002;Renta media por hogar;2016;19.819
4103301002 Constantina sección 01002;Renta media por hogar;2015;19.069
4103302 Constantina distrito 02;Renta media por persona ;2017;8.050
4103302 Constantina distrito 02;Renta media por persona ;2016;8.128
4103302 Constantina distrito 02;Renta media por persona ;2015;8.367
4103302 Constantina distrito 02;Renta media por hogar;2017;19.744
4103302 Constantina distrito 02;Renta media por hogar;2016;19.997
4103302 Constantina distrito 02;Renta media por hogar;2015;20.827
4103302001 Constantina sección 02001;Renta media por persona ;2017;8.050
4103302001 Constantina sección 02001;Renta media por persona ;2016;8.128
4103302001 Constantina sección 02001;Renta media por persona ;2015;8.367
4103302001 Constantina sección 02001;Renta media por hogar;2017;19.744
4103302001 Constantina sección 02001;Renta media por hogar;2016;19.997
4103302001 Constantina sección 02001;Renta media por hogar;2015;20.827
4103303 Constantina distrito 03;Renta media por persona ;2017;6.869
4103303 Constantina distrito 03;Renta media por persona ;2016;6.572
4103303 Constantina distrito 03;Renta media por persona ;2015;6.475
4103303 Constantina distrito 03;Renta media por hogar;2017;17.713
4103303 Constantina distrito 03;Renta media por hogar;2016;16.929
4103303 Constantina distrito 03;Renta media por hogar;2015;16.781
4103303002 Constantina sección 03002;Renta media por persona ;2017;6.869
4103303002 Constantina sección 03002;Renta media por persona ;2016;6.572
4103303002 Constantina sección 03002;Renta media por persona ;2015;6.475
4103303002 Constantina sección 03002;Renta media por hogar;2017;17.713
4103303002 Constantina sección 03002;Renta media por hogar;2016;16.929
4103303002 Constantina sección 03002;Renta media por hogar;2015;16.781
4103304 Constantina distrito 04;Renta media por persona ;2017;7.529
4103304 Constantina distrito 04;Renta media por persona ;2016;7.106
4103304 Constantina distrito 04;Renta media por persona ;2015;6.889
4103304 Constantina distrito 04;Renta media por hogar;2017;18.456
4103304 Constantina distrito 04;Renta media por hogar;2016;17.616
4103304 Constantina distrito 04;Renta media por hogar;2015;16.787
4103304001 Constantina sección 04001;Renta media por persona ;2017;7.529
4103304001 Constantina sección 04001;Renta media por persona ;2016;7.106
4103304001 Constantina sección 04001;Renta media por persona ;2015;6.889
4103304001 Constantina sección 04001;Renta media por hogar;2017;18.456
4103304001 Constantina sección 04001;Renta media por hogar;2016;17.616
4103304001 Constantina sección 04001;Renta media por hogar;2015;16.787
41034 Coria del Río;Renta media por persona ;2017;7.700
41034 Coria del Río;Renta media por persona ;2016;7.433
41034 Coria del Río;Renta media por persona ;2015;7.234
41034 Coria del Río;Renta media por hogar;2017;21.905
41034 Coria del Río;Renta media por hogar;2016;21.297
41034 Coria del Río;Renta media por hogar;2015;20.692
4103401 Coria del Río distrito 01;Renta media por persona ;2017;7.596
4103401 Coria del Río distrito 01;Renta media por persona ;2016;7.352
4103401 Coria del Río distrito 01;Renta media por persona ;2015;7.193
4103401 Coria del Río distrito 01;Renta media por hogar;2017;21.621
4103401 Coria del Río distrito 01;Renta media por hogar;2016;21.008
4103401 Coria del Río distrito 01;Renta media por hogar;2015;20.521
4103401001 Coria del Río sección 01001;Renta media por persona ;2017;9.117
4103401001 Coria del Río sección 01001;Renta media por persona ;2016;8.870
4103401001 Coria del Río sección 01001;Renta media por persona ;2015;8.714
4103401001 Coria del Río sección 01001;Renta media por hogar;2017;25.010
4103401001 Coria del Río sección 01001;Renta media por hogar;2016;24.639
4103401001 Coria del Río sección 01001;Renta media por hogar;2015;24.348
4103401002 Coria del Río sección 01002;Renta media por persona ;2017;6.096
4103401002 Coria del Río sección 01002;Renta media por persona ;2016;5.121
4103401002 Coria del Río sección 01002;Renta media por persona ;2015;5.303
4103401002 Coria del Río sección 01002;Renta media por hogar;2017;18.467
4103401002 Coria del Río sección 01002;Renta media por hogar;2016;15.730
4103401002 Coria del Río sección 01002;Renta media por hogar;2015;15.910
4103401003 Coria del Río sección 01003;Renta media por persona ;2017;6.605
4103401003 Coria del Río sección 01003;Renta media por persona ;2016;6.380
4103401003 Coria del Río sección 01003;Renta media por persona ;2015;6.473
4103401003 Coria del Río sección 01003;Renta media por hogar;2017;18.024
4103401003 Coria del Río sección 01003;Renta media por hogar;2016;17.578
4103401003 Coria del Río sección 01003;Renta media por hogar;2015;17.794
4103401004 Coria del Río sección 01004;Renta media por persona ;2017;8.095
4103401004 Coria del Río sección 01004;Renta media por persona ;2016;7.941
4103401004 Coria del Río sección 01004;Renta media por persona ;2015;7.555
4103401004 Coria del Río sección 01004;Renta media por hogar;2017;22.949
4103401004 Coria del Río sección 01004;Renta media por hogar;2016;22.373
4103401004 Coria del Río sección 01004;Renta media por hogar;2015;21.442
4103401005 Coria del Río sección 01005;Renta media por persona ;2017;7.029
4103401005 Coria del Río sección 01005;Renta media por persona ;2016;6.626
4103401005 Coria del Río sección 01005;Renta media por persona ;2015;6.532
4103401005 Coria del Río sección 01005;Renta media por hogar;2017;19.234
4103401005 Coria del Río sección 01005;Renta media por hogar;2016;18.264
4103401005 Coria del Río sección 01005;Renta media por hogar;2015;17.840
4103401006 Coria del Río sección 01006;Renta media por persona ;2017;9.384
4103401006 Coria del Río sección 01006;Renta media por persona ;2016;9.121
4103401006 Coria del Río sección 01006;Renta media por persona ;2015;9.037
4103401006 Coria del Río sección 01006;Renta media por hogar;2017;24.682
4103401006 Coria del Río sección 01006;Renta media por hogar;2016;24.047
4103401006 Coria del Río sección 01006;Renta media por hogar;2015;23.459
4103401007 Coria del Río sección 01007;Renta media por persona ;2017;6.715
4103401007 Coria del Río sección 01007;Renta media por persona ;2016;6.558
4103401007 Coria del Río sección 01007;Renta media por persona ;2015;6.307
4103401007 Coria del Río sección 01007;Renta media por hogar;2017;18.956
4103401007 Coria del Río sección 01007;Renta media por hogar;2016;18.632
4103401007 Coria del Río sección 01007;Renta media por hogar;2015;18.240
4103401008 Coria del Río sección 01008;Renta media por persona ;2017;6.133
4103401008 Coria del Río sección 01008;Renta media por persona ;2016;6.315
4103401008 Coria del Río sección 01008;Renta media por persona ;2015;6.120
4103401008 Coria del Río sección 01008;Renta media por hogar;2017;20.432
4103401008 Coria del Río sección 01008;Renta media por hogar;2016;20.422
4103401008 Coria del Río sección 01008;Renta media por hogar;2015;19.863
4103401009 Coria del Río sección 01009;Renta media por persona ;2017;6.868
4103401009 Coria del Río sección 01009;Renta media por persona ;2016;6.292
4103401009 Coria del Río sección 01009;Renta media por persona ;2015;6.186
4103401009 Coria del Río sección 01009;Renta media por hogar;2017;18.874
4103401009 Coria del Río sección 01009;Renta media por hogar;2016;17.712
4103401009 Coria del Río sección 01009;Renta media por hogar;2015;17.429
4103401010 Coria del Río sección 01010;Renta media por persona ;2017;8.920
4103401010 Coria del Río sección 01010;Renta media por persona ;2016;8.806
4103401010 Coria del Río sección 01010;Renta media por persona ;2015;8.509
4103401010 Coria del Río sección 01010;Renta media por hogar;2017;25.927
4103401010 Coria del Río sección 01010;Renta media por hogar;2016;25.303
4103401010 Coria del Río sección 01010;Renta media por hogar;2015;24.191
4103402 Coria del Río distrito 02;Renta media por persona ;2017;8.629
4103402 Coria del Río distrito 02;Renta media por persona ;2016;8.244
4103402 Coria del Río distrito 02;Renta media por persona ;2015;7.966
4103402 Coria del Río distrito 02;Renta media por hogar;2017;23.592
4103402 Coria del Río distrito 02;Renta media por hogar;2016;22.995
4103402 Coria del Río distrito 02;Renta media por hogar;2015;22.305
4103402001 Coria del Río sección 02001;Renta media por persona ;2017;8.635
4103402001 Coria del Río sección 02001;Renta media por persona ;2016;8.094
4103402001 Coria del Río sección 02001;Renta media por persona ;2015;7.946
4103402001 Coria del Río sección 02001;Renta media por hogar;2017;24.392
4103402001 Coria del Río sección 02001;Renta media por hogar;2016;23.194
4103402001 Coria del Río sección 02001;Renta media por hogar;2015;22.961
4103402002 Coria del Río sección 02002;Renta media por persona ;2017;8.620
4103402002 Coria del Río sección 02002;Renta media por persona ;2016;8.443
4103402002 Coria del Río sección 02002;Renta media por persona ;2015;7.994
4103402002 Coria del Río sección 02002;Renta media por hogar;2017;22.592
4103402002 Coria del Río sección 02002;Renta media por hogar;2016;22.747
4103402002 Coria del Río sección 02002;Renta media por hogar;2015;21.473
4103403 Coria del Río distrito 03;Renta media por persona ;2017;7.541
4103403 Coria del Río distrito 03;Renta media por persona ;2016;7.269
4103403 Coria del Río distrito 03;Renta media por persona ;2015;7.021
4103403 Coria del Río distrito 03;Renta media por hogar;2017;21.776
4103403 Coria del Río distrito 03;Renta media por hogar;2016;21.174
4103403 Coria del Río distrito 03;Renta media por hogar;2015;20.366
4103403001 Coria del Río sección 03001;Renta media por persona ;2017;9.443
4103403001 Coria del Río sección 03001;Renta media por persona ;2016;9.362
4103403001 Coria del Río sección 03001;Renta media por persona ;2015;8.986
4103403001 Coria del Río sección 03001;Renta media por hogar;2017;25.999
4103403001 Coria del Río sección 03001;Renta media por hogar;2016;26.247
4103403001 Coria del Río sección 03001;Renta media por hogar;2015;24.846
4103403002 Coria del Río sección 03002;Renta media por persona ;2017;6.965
4103403002 Coria del Río sección 03002;Renta media por persona ;2016;6.735
4103403002 Coria del Río sección 03002;Renta media por persona ;2015;6.501
4103403002 Coria del Río sección 03002;Renta media por hogar;2017;19.910
4103403002 Coria del Río sección 03002;Renta media por hogar;2016;19.480
4103403002 Coria del Río sección 03002;Renta media por hogar;2015;18.846
4103403003 Coria del Río sección 03003;Renta media por persona ;2017;6.944
4103403003 Coria del Río sección 03003;Renta media por persona ;2016;6.523
4103403003 Coria del Río sección 03003;Renta media por persona ;2015;6.450
4103403003 Coria del Río sección 03003;Renta media por hogar;2017;19.451
4103403003 Coria del Río sección 03003;Renta media por hogar;2016;18.351
4103403003 Coria del Río sección 03003;Renta media por hogar;2015;18.174
4103403004 Coria del Río sección 03004;Renta media por persona ;2017;6.366
4103403004 Coria del Río sección 03004;Renta media por persona ;2016;6.140
4103403004 Coria del Río sección 03004;Renta media por persona ;2015;5.919
4103403004 Coria del Río sección 03004;Renta media por hogar;2017;18.470
4103403004 Coria del Río sección 03004;Renta media por hogar;2016;18.283
4103403004 Coria del Río sección 03004;Renta media por hogar;2015;17.744
4103403005 Coria del Río sección 03005;Renta media por persona ;2017;7.316
4103403005 Coria del Río sección 03005;Renta media por persona ;2016;6.948
4103403005 Coria del Río sección 03005;Renta media por persona ;2015;6.618
4103403005 Coria del Río sección 03005;Renta media por hogar;2017;22.212
4103403005 Coria del Río sección 03005;Renta media por hogar;2016;20.993
4103403005 Coria del Río sección 03005;Renta media por hogar;2015;20.257
4103403006 Coria del Río sección 03006;Renta media por persona ;2017;8.826
4103403006 Coria del Río sección 03006;Renta media por persona ;2016;8.563
4103403006 Coria del Río sección 03006;Renta media por persona ;2015;8.360
4103403006 Coria del Río sección 03006;Renta media por hogar;2017;25.925
4103403006 Coria del Río sección 03006;Renta media por hogar;2016;25.127
4103403006 Coria del Río sección 03006;Renta media por hogar;2015;23.586
41035 Coripe;Renta media por persona ;2017;8.508
41035 Coripe;Renta media por persona ;2016;8.149
41035 Coripe;Renta media por persona ;2015;7.908
41035 Coripe;Renta media por hogar;2017;19.362
41035 Coripe;Renta media por hogar;2016;18.525
41035 Coripe;Renta media por hogar;2015;18.329
4103501 Coripe distrito 01;Renta media por persona ;2017;8.508
4103501 Coripe distrito 01;Renta media por persona ;2016;8.149
4103501 Coripe distrito 01;Renta media por persona ;2015;7.908
4103501 Coripe distrito 01;Renta media por hogar;2017;19.362
4103501 Coripe distrito 01;Renta media por hogar;2016;18.525
4103501 Coripe distrito 01;Renta media por hogar;2015;18.329
4103501001 Coripe sección 01001;Renta media por persona ;2017;8.508
4103501001 Coripe sección 01001;Renta media por persona ;2016;8.149
4103501001 Coripe sección 01001;Renta media por persona ;2015;7.908
4103501001 Coripe sección 01001;Renta media por hogar;2017;19.362
4103501001 Coripe sección 01001;Renta media por hogar;2016;18.525
4103501001 Coripe sección 01001;Renta media por hogar;2015;18.329
41036 Coronil, El;Renta media por persona ;2017;7.768
41036 Coronil, El;Renta media por persona ;2016;7.285
41036 Coronil, El;Renta media por persona ;2015;7.175
41036 Coronil, El;Renta media por hogar;2017;20.714
41036 Coronil, El;Renta media por hogar;2016;19.539
41036 Coronil, El;Renta media por hogar;2015;19.386
4103601 Coronil, El distrito 01;Renta media por persona ;2017;8.395
4103601 Coronil, El distrito 01;Renta media por persona ;2016;7.929
4103601 Coronil, El distrito 01;Renta media por persona ;2015;7.870
4103601 Coronil, El distrito 01;Renta media por hogar;2017;21.770
4103601 Coronil, El distrito 01;Renta media por hogar;2016;20.466
4103601 Coronil, El distrito 01;Renta media por hogar;2015;20.470
4103601001 Coronil, El sección 01001;Renta media por persona ;2017;8.568
4103601001 Coronil, El sección 01001;Renta media por persona ;2016;8.020
4103601001 Coronil, El sección 01001;Renta media por persona ;2015;7.905
4103601001 Coronil, El sección 01001;Renta media por hogar;2017;22.561
4103601001 Coronil, El sección 01001;Renta media por hogar;2016;21.194
4103601001 Coronil, El sección 01001;Renta media por hogar;2015;21.021
4103601002 Coronil, El sección 01002;Renta media por persona ;2017;8.199
4103601002 Coronil, El sección 01002;Renta media por persona ;2016;7.827
4103601002 Coronil, El sección 01002;Renta media por persona ;2015;7.830
4103601002 Coronil, El sección 01002;Renta media por hogar;2017;20.902
4103601002 Coronil, El sección 01002;Renta media por hogar;2016;19.684
4103601002 Coronil, El sección 01002;Renta media por hogar;2015;19.876
4103602 Coronil, El distrito 02;Renta media por persona ;2017;7.378
4103602 Coronil, El distrito 02;Renta media por persona ;2016;6.899
4103602 Coronil, El distrito 02;Renta media por persona ;2015;6.752
4103602 Coronil, El distrito 02;Renta media por hogar;2017;20.028
4103602 Coronil, El distrito 02;Renta media por hogar;2016;18.947
4103602 Coronil, El distrito 02;Renta media por hogar;2015;18.683
4103602001 Coronil, El sección 02001;Renta media por persona ;2017;8.449
4103602001 Coronil, El sección 02001;Renta media por persona ;2016;7.790
4103602001 Coronil, El sección 02001;Renta media por persona ;2015;7.754
4103602001 Coronil, El sección 02001;Renta media por hogar;2017;20.489
4103602001 Coronil, El sección 02001;Renta media por hogar;2016;18.659
4103602001 Coronil, El sección 02001;Renta media por hogar;2015;18.256
4103602002 Coronil, El sección 02002;Renta media por persona ;2017;6.856
4103602002 Coronil, El sección 02002;Renta media por persona ;2016;6.685
4103602002 Coronil, El sección 02002;Renta media por persona ;2015;6.523
4103602002 Coronil, El sección 02002;Renta media por hogar;2017;17.857
4103602002 Coronil, El sección 02002;Renta media por hogar;2016;17.543
4103602002 Coronil, El sección 02002;Renta media por hogar;2015;17.468
4103602003 Coronil, El sección 02003;Renta media por persona ;2017;7.151
4103602003 Coronil, El sección 02003;Renta media por persona ;2016;6.589
4103602003 Coronil, El sección 02003;Renta media por persona ;2015;6.400
4103602003 Coronil, El sección 02003;Renta media por hogar;2017;21.116
4103602003 Coronil, El sección 02003;Renta media por hogar;2016;19.997
4103602003 Coronil, El sección 02003;Renta media por hogar;2015;19.706
41037 Corrales, Los;Renta media por persona ;2017;7.654
41037 Corrales, Los;Renta media por persona ;2016;7.266
41037 Corrales, Los;Renta media por persona ;2015;7.296
41037 Corrales, Los;Renta media por hogar;2017;19.715
41037 Corrales, Los;Renta media por hogar;2016;18.923
41037 Corrales, Los;Renta media por hogar;2015;19.126
4103701 Corrales, Los distrito 01;Renta media por persona ;2017;7.841
4103701 Corrales, Los distrito 01;Renta media por persona ;2016;7.369
4103701 Corrales, Los distrito 01;Renta media por persona ;2015;7.486
4103701 Corrales, Los distrito 01;Renta media por hogar;2017;19.846
4103701 Corrales, Los distrito 01;Renta media por hogar;2016;18.808
4103701 Corrales, Los distrito 01;Renta media por hogar;2015;19.077
4103701001 Corrales, Los sección 01001;Renta media por persona ;2017;7.841
4103701001 Corrales, Los sección 01001;Renta media por persona ;2016;7.369
4103701001 Corrales, Los sección 01001;Renta media por persona ;2015;7.486
4103701001 Corrales, Los sección 01001;Renta media por hogar;2017;19.846
4103701001 Corrales, Los sección 01001;Renta media por hogar;2016;18.808
4103701001 Corrales, Los sección 01001;Renta media por hogar;2015;19.077
4103702 Corrales, Los distrito 02;Renta media por persona ;2017;7.494
4103702 Corrales, Los distrito 02;Renta media por persona ;2016;7.178
4103702 Corrales, Los distrito 02;Renta media por persona ;2015;7.136
4103702 Corrales, Los distrito 02;Renta media por hogar;2017;19.598
4103702 Corrales, Los distrito 02;Renta media por hogar;2016;19.024
4103702 Corrales, Los distrito 02;Renta media por hogar;2015;19.169
4103702001 Corrales, Los sección 02001;Renta media por persona ;2017;7.494
4103702001 Corrales, Los sección 02001;Renta media por persona ;2016;7.178
4103702001 Corrales, Los sección 02001;Renta media por persona ;2015;7.136
4103702001 Corrales, Los sección 02001;Renta media por hogar;2017;19.598
4103702001 Corrales, Los sección 02001;Renta media por hogar;2016;19.024
4103702001 Corrales, Los sección 02001;Renta media por hogar;2015;19.169
41903 Cuervo de Sevilla, El;Renta media por persona ;2017;6.547
41903 Cuervo de Sevilla, El;Renta media por persona ;2016;6.121
41903 Cuervo de Sevilla, El;Renta media por persona ;2015;5.935
41903 Cuervo de Sevilla, El;Renta media por hogar;2017;18.202
41903 Cuervo de Sevilla, El;Renta media por hogar;2016;17.111
41903 Cuervo de Sevilla, El;Renta media por hogar;2015;16.616
4190301 Cuervo de Sevilla, El distrito 01;Renta media por persona ;2017;6.547
4190301 Cuervo de Sevilla, El distrito 01;Renta media por persona ;2016;6.121
4190301 Cuervo de Sevilla, El distrito 01;Renta media por persona ;2015;5.935
4190301 Cuervo de Sevilla, El distrito 01;Renta media por hogar;2017;18.202
4190301 Cuervo de Sevilla, El distrito 01;Renta media por hogar;2016;17.111
4190301 Cuervo de Sevilla, El distrito 01;Renta media por hogar;2015;16.616
4190301001 Cuervo de Sevilla, El sección 01001;Renta media por persona ;2017;6.627
4190301001 Cuervo de Sevilla, El sección 01001;Renta media por persona ;2016;6.215
4190301001 Cuervo de Sevilla, El sección 01001;Renta media por persona ;2015;6.200
4190301001 Cuervo de Sevilla, El sección 01001;Renta media por hogar;2017;17.287
4190301001 Cuervo de Sevilla, El sección 01001;Renta media por hogar;2016;16.192
4190301001 Cuervo de Sevilla, El sección 01001;Renta media por hogar;2015;16.478
4190301002 Cuervo de Sevilla, El sección 01002;Renta media por persona ;2017;6.352
4190301002 Cuervo de Sevilla, El sección 01002;Renta media por persona ;2016;5.831
4190301002 Cuervo de Sevilla, El sección 01002;Renta media por persona ;2015;5.758
4190301002 Cuervo de Sevilla, El sección 01002;Renta media por hogar;2017;17.873
4190301002 Cuervo de Sevilla, El sección 01002;Renta media por hogar;2016;16.456
4190301002 Cuervo de Sevilla, El sección 01002;Renta media por hogar;2015;16.134
4190301003 Cuervo de Sevilla, El sección 01003;Renta media por persona ;2017;6.539
4190301003 Cuervo de Sevilla, El sección 01003;Renta media por persona ;2016;6.242
